OrderID,OrderDate,Region,Category,Product,Quantity,UnitPrice,Sales,Profit,Discount
12611,2021-07-19,East,Beauty,Makeup,2,1366.04,2732.08,796.7,0.2
12612,2021-08-15,East,Beauty,Nail Polish,8,80.71,645.68,186.08,0.1
12613,2021-04-06,West,Furniture,Sofa,2,1774.97,3549.94,857.16,0.1
12614,2021-09-03,East,Clothing,Jeans,7,1469.98,10289.86,2384.71,0.05
12615,2021-03-23,West,Clothing,Jeans,3,475.72,1427.16,131.48,0.05
12616,2021-07-20,West,Furniture,Bed,9,498.12,4483.08,514.41,0.2
12617,2021-01-27,North,Food,Beverages,7,960.94,6726.58,649.82,0.1
12618,2021-09-04,West,Electronics,Camera,5,1255.73,6278.65,1545.5,0.15
12619,2021-03-26,South,Food,Snacks,2,329.68,659.36,66.28,0.1
12620,2021-05-13,South,Food,Fruits,7,622.79,4359.53,981.57,0.15
12621,2021-01-22,West,Clothing,Jacket,5,126.26,631.3,48.63,0.05
12622,2021-03-29,North,Clothing,Shoes,9,492.26,4430.34,1222.31,0.1
12623,2021-05-19,South,Furniture,Bed,2,1702.21,3404.42,420.97,0.15
12624,2021-10-01,South,Beauty,Makeup,1,495.84,495.84,133.54,0.15
12625,2021-04-24,East,Beauty,Skincare,8,1915.7,15325.6,2054.77,0.05
12626,2021-05-23,West,Clothing,Jeans,6,1778.7,10672.2,1732.46,0.15
12627,2021-01-31,South,Beauty,Makeup,9,604.32,5438.88,1380.76,0.1
12628,2021-06-10,East,Food,Beverages,6,191.04,1146.24,260.07,0.15
12629,2021-09-30,North,Furniture,Bed,6,1579.7,9478.2,1225.27,0.2
12630,2021-06-30,West,Beauty,Nail Polish,8,1035.05,8280.4,1334.86,0.0
12631,2021-01-28,East,Beauty,Skincare,6,482.71,2896.26,537.94,0.1
12632,2021-08-09,South,Electronics,Smartphone,5,1048.7,5243.5,544.37,0.2
12633,2021-09-03,West,Clothing,Dress,1,186.65,186.65,21.05,0.15
12634,2021-10-24,West,Food,Snacks,4,1029.02,4116.08,292.79,0.0
12635,2021-03-30,South,Beauty,Haircare,1,876.97,876.97,49.12,0.05
12636,2021-02-28,North,Food,Fruits,9,1915.84,17242.56,4084.95,0.15
12637,2021-08-25,South,Clothing,Shoes,7,1232.73,8629.11,1125.2,0.2
12638,2021-04-03,West,Food,Dairy,3,1479.88,4439.64,1238.87,0.0
12639,2021-10-25,North,Furniture,Wardrobe,4,1561.77,6247.08,1553.09,0.0
12640,2021-01-28,North,Beauty,Skincare,3,1912.55,5737.65,895.3,0.1
12641,2021-09-30,South,Furniture,Chair,7,952.14,6664.98,1408.15,0.1
12642,2021-02-11,North,Furniture,Bed,1,82.13,82.13,6.92,0.15
12643,2021-11-04,East,Food,Fruits,3,74.56,223.68,16.25,0.05
12644,2021-06-19,East,Clothing,Jeans,9,1443.05,12987.45,1464.25,0.05
12645,2021-09-12,East,Clothing,Jacket,8,1502.91,12023.28,1270.88,0.15
12646,2021-05-09,West,Furniture,Sofa,7,652.53,4567.71,696.68,0.2
12647,2021-12-10,South,Electronics,Camera,1,1396.06,1396.06,87.54,0.05
12648,2021-07-08,North,Beauty,Perfume,6,1917.32,11503.92,2290.59,0.15
12649,2021-09-02,East,Electronics,Camera,6,77.37,464.22,133.79,0.1
12650,2021-10-14,West,Clothing,Jeans,8,1573.96,12591.68,1681.04,0.1
12651,2021-12-01,West,Electronics,Smartphone,5,1269.9,6349.5,1252.59,0.0
12652,2021-12-10,South,Furniture,Sofa,3,1549.66,4648.98,866.81,0.05
12653,2021-12-19,East,Beauty,Nail Polish,2,853.94,1707.88,218.85,0.05
12654,2021-05-08,South,Furniture,Sofa,6,925.75,5554.5,701.62,0.15
12655,2021-06-12,East,Electronics,Smartphone,1,664.24,664.24,112.02,0.2
12656,2021-08-29,East,Food,Dairy,6,571.64,3429.84,193.83,0.0
12657,2021-04-24,South,Beauty,Haircare,2,839.94,1679.88,244.21,0.1
12658,2021-03-27,East,Electronics,Camera,5,1756.97,8784.85,1427.44,0.0
12659,2021-05-21,South,Electronics,Headphones,7,1504.35,10530.45,1154.2,0.05
12660,2021-01-31,West,Furniture,Sofa,7,66.3,464.1,85.55,0.05
12661,2021-05-16,South,Beauty,Perfume,7,1899.3,13295.1,2670.03,0.05
12662,2021-12-29,West,Beauty,Perfume,1,1523.62,1523.62,369.77,0.1
12663,2021-01-13,East,Food,Fruits,2,1907.09,3814.18,265.99,0.2
12664,2021-01-30,North,Furniture,Sofa,2,512.76,1025.52,230.39,0.15
12665,2021-03-30,South,Furniture,Table,5,50.99,254.95,74.53,0.1
12666,2021-11-17,East,Food,Vegetables,2,1797.92,3595.84,339.11,0.0
12667,2021-01-22,West,Clothing,Jacket,4,1048.77,4195.08,589.89,0.1
12668,2021-01-15,East,Beauty,Skincare,9,762.41,6861.69,961.32,0.15
12669,2021-01-30,East,Food,Vegetables,6,924.65,5547.9,878.52,0.05
12670,2021-11-02,South,Furniture,Bed,5,1118.59,5592.95,650.2,0.05
12671,2021-07-28,South,Beauty,Skincare,2,956.97,1913.94,302.63,0.05
12672,2021-10-25,North,Clothing,Jacket,6,1592.69,9556.14,480.54,0.0
12673,2021-07-17,West,Beauty,Haircare,7,829.91,5809.37,1114.53,0.0
12674,2021-01-18,West,Clothing,Jacket,5,64.39,321.95,56.68,0.0
12675,2021-02-25,North,Clothing,Jeans,8,1467.4,11739.2,2377.95,0.2
12676,2021-05-24,West,Food,Dairy,1,495.55,495.55,26.95,0.0
12677,2021-04-09,South,Beauty,Skincare,2,891.45,1782.9,382.93,0.15
12678,2021-02-21,North,Clothing,T-Shirt,6,233.72,1402.32,343.93,0.15
12679,2021-10-20,West,Clothing,T-Shirt,6,563.46,3380.76,361.58,0.1
12680,2021-03-22,North,Furniture,Wardrobe,1,1836.56,1836.56,179.61,0.1
12681,2021-01-03,West,Beauty,Makeup,1,65.14,65.14,15.19,0.0
12682,2021-09-14,East,Furniture,Bed,7,1672.01,11704.07,2456.51,0.0
12683,2021-11-05,South,Beauty,Makeup,7,1511.46,10580.22,1113.56,0.05
12684,2021-07-13,East,Beauty,Skincare,3,1246.85,3740.55,632.14,0.0
12685,2021-09-22,East,Furniture,Wardrobe,4,1568.43,6273.72,953.63,0.0
12686,2021-05-10,North,Clothing,Shoes,6,1192.18,7153.08,2104.19,0.05
12687,2021-12-20,West,Clothing,Jeans,9,587.36,5286.24,911.47,0.15
12688,2021-11-28,South,Food,Dairy,3,463.96,1391.88,96.24,0.1
12689,2021-06-25,North,Beauty,Haircare,4,279.14,1116.56,74.11,0.15
12690,2021-04-25,West,Electronics,Smartphone,9,1415.78,12742.02,861.14,0.1
12691,2021-03-12,East,Furniture,Chair,4,1613.46,6453.84,1533.06,0.1
12692,2021-10-07,West,Electronics,Smartphone,9,965.46,8689.14,1126.67,0.15
12693,2021-02-02,West,Beauty,Nail Polish,4,1083.92,4335.68,323.95,0.05
12694,2021-12-07,North,Beauty,Nail Polish,3,463.83,1391.49,284.59,0.15
12695,2021-07-31,East,Clothing,Dress,6,654.67,3928.02,1162.23,0.2
12696,2021-11-08,South,Beauty,Perfume,9,275.62,2480.58,249.61,0.05
12697,2021-07-25,West,Beauty,Nail Polish,6,1184.35,7106.1,1940.38,0.15
12698,2021-08-02,South,Furniture,Chair,9,606.58,5459.22,892.69,0.0
12699,2021-09-22,North,Food,Beverages,8,1844.17,14753.36,938.27,0.1
12700,2021-01-15,South,Electronics,Smartphone,7,961.5,6730.5,1908.73,0.0
12701,2021-11-10,West,Electronics,Smartphone,8,1058.25,8466.0,1440.94,0.0
12702,2021-06-11,South,Beauty,Nail Polish,5,562.2,2811.0,569.36,0.05
12703,2021-09-18,East,Beauty,Perfume,1,281.78,281.78,41.8,0.05
12704,2021-03-23,South,Food,Beverages,7,374.43,2621.01,494.61,0.0
12705,2021-12-20,East,Beauty,Makeup,9,1288.11,11592.99,1722.25,0.0
12706,2021-12-03,North,Food,Snacks,8,281.05,2248.4,590.25,0.0
12707,2021-01-15,North,Beauty,Haircare,6,1987.0,11922.0,1954.35,0.05
12708,2021-07-28,North,Beauty,Skincare,1,674.07,674.07,95.82,0.05
12709,2021-12-17,South,Furniture,Wardrobe,5,507.1,2535.5,351.95,0.05
12710,2021-06-17,West,Clothing,Shoes,1,1410.63,1410.63,373.66,0.1
12711,2021-11-20,West,Food,Snacks,3,1569.0,4707.0,1154.29,0.1
12712,2021-10-07,West,Electronics,Laptop,1,222.22,222.22,36.62,0.15
12713,2021-05-26,South,Furniture,Table,2,138.98,277.96,64.7,0.05
12714,2021-04-09,South,Electronics,Camera,5,534.32,2671.6,569.26,0.1
12715,2021-04-22,North,Electronics,Laptop,9,1191.89,10727.01,2790.63,0.15
12716,2021-03-09,West,Beauty,Haircare,6,1698.13,10188.78,940.46,0.0
12717,2021-03-02,South,Furniture,Table,9,786.25,7076.25,486.21,0.15
12718,2021-01-11,North,Clothing,Jacket,9,726.42,6537.78,1563.32,0.2
12719,2021-03-22,East,Clothing,Dress,6,477.42,2864.52,301.54,0.15
12720,2021-10-31,South,Beauty,Makeup,6,1898.45,11390.7,3387.94,0.1
12721,2021-04-22,North,Food,Vegetables,7,1270.01,8890.07,2386.98,0.2
12722,2021-11-22,North,Electronics,Camera,5,914.13,4570.65,751.62,0.15
12723,2021-05-18,West,Furniture,Sofa,6,1152.43,6914.58,603.27,0.2
12724,2021-06-11,South,Food,Snacks,3,1754.93,5264.79,278.81,0.1
12725,2021-12-07,East,Electronics,Smartphone,1,389.08,389.08,88.46,0.15
12726,2021-12-30,South,Furniture,Table,3,1815.4,5446.2,403.65,0.0
12727,2021-11-17,South,Electronics,Camera,4,1757.02,7028.08,617.95,0.0
12728,2021-06-02,South,Beauty,Skincare,5,235.36,1176.8,226.6,0.15
12729,2021-05-29,South,Clothing,Jacket,2,1254.87,2509.74,301.64,0.05
12730,2021-03-16,North,Beauty,Makeup,2,1909.99,3819.98,1098.35,0.15
12731,2021-04-13,North,Beauty,Haircare,9,40.34,363.06,97.86,0.15
12732,2021-06-03,West,Clothing,T-Shirt,5,931.83,4659.15,410.2,0.05
12733,2021-09-06,West,Furniture,Wardrobe,8,309.81,2478.48,484.79,0.2
12734,2021-01-01,North,Furniture,Chair,3,1075.02,3225.06,394.3,0.15
12735,2021-02-05,East,Beauty,Skincare,8,1219.69,9757.52,2684.31,0.0
12736,2021-03-01,South,Furniture,Wardrobe,7,1030.9,7216.3,1897.98,0.0
12737,2021-03-16,North,Food,Snacks,5,1199.94,5999.7,570.54,0.0
12738,2021-09-27,North,Food,Vegetables,4,610.69,2442.76,373.07,0.15
12739,2021-06-27,South,Clothing,T-Shirt,9,96.84,871.56,258.59,0.15
12740,2021-08-24,West,Food,Dairy,5,612.27,3061.35,383.47,0.2
12741,2021-05-25,East,Electronics,Camera,9,27.93,251.37,60.54,0.2
12742,2021-01-13,East,Food,Vegetables,8,626.2,5009.6,275.87,0.1
12743,2021-08-01,North,Electronics,Camera,3,1231.76,3695.28,398.16,0.0
12744,2021-11-07,West,Electronics,Tablet,2,681.93,1363.86,248.83,0.1
12745,2021-05-09,North,Furniture,Sofa,3,475.77,1427.31,172.99,0.1
12746,2021-04-03,West,Beauty,Haircare,6,259.57,1557.42,146.04,0.1
12747,2021-04-19,North,Clothing,Jeans,2,535.64,1071.28,114.18,0.05
12748,2021-07-28,West,Furniture,Table,1,1344.43,1344.43,339.1,0.0
12749,2021-03-29,South,Beauty,Perfume,5,665.68,3328.4,189.87,0.0
12750,2021-03-01,South,Food,Snacks,9,1635.61,14720.49,1600.51,0.15
12751,2021-08-03,East,Electronics,Laptop,3,439.44,1318.32,124.13,0.05
12752,2021-10-31,West,Clothing,Shoes,8,62.08,496.64,139.04,0.1
12753,2021-12-02,East,Electronics,Laptop,2,785.13,1570.26,303.45,0.05
12754,2021-09-16,North,Clothing,Shoes,4,1254.38,5017.52,1352.46,0.0
12755,2021-09-01,South,Furniture,Wardrobe,4,477.65,1910.6,353.27,0.0
12756,2021-08-26,South,Food,Beverages,7,337.01,2359.07,290.39,0.2
12757,2021-07-23,East,Clothing,Shoes,2,167.86,335.72,41.84,0.1
12758,2021-01-05,West,Beauty,Skincare,2,1905.97,3811.94,456.82,0.1
12759,2021-06-12,South,Furniture,Wardrobe,9,46.88,421.92,37.54,0.0
12760,2021-04-17,South,Food,Vegetables,7,1538.98,10772.86,1492.64,0.1
12761,2021-06-05,West,Furniture,Chair,2,1848.05,3696.1,547.98,0.05
12762,2021-06-29,East,Furniture,Sofa,6,1231.72,7390.32,1692.95,0.1
12763,2021-06-11,North,Clothing,Dress,6,1819.87,10919.22,3155.68,0.0
12764,2021-11-21,North,Beauty,Nail Polish,4,1842.01,7368.04,564.33,0.15
12765,2021-06-17,North,Furniture,Bed,4,1835.0,7340.0,577.46,0.0
12766,2021-02-04,North,Electronics,Laptop,3,738.54,2215.62,543.93,0.05
12767,2021-03-28,East,Electronics,Camera,8,1036.73,8293.84,1601.0,0.1
12768,2021-11-24,East,Electronics,Laptop,8,935.05,7480.4,2177.66,0.2
12769,2021-05-25,North,Furniture,Wardrobe,6,1515.54,9093.24,2476.56,0.0
12770,2021-01-13,East,Electronics,Smartphone,2,1523.12,3046.24,557.06,0.05
12771,2021-07-15,West,Food,Snacks,9,1511.7,13605.3,1779.73,0.15
12772,2021-04-27,South,Clothing,Jeans,7,440.34,3082.38,192.36,0.15
12773,2021-01-04,South,Electronics,Laptop,5,613.51,3067.55,180.88,0.0
12774,2021-04-13,East,Beauty,Skincare,1,1504.29,1504.29,143.33,0.05
12775,2021-06-01,East,Beauty,Skincare,4,1478.41,5913.64,1004.36,0.1
12776,2021-10-15,East,Beauty,Haircare,1,70.66,70.66,8.76,0.1
12777,2021-01-11,East,Furniture,Table,4,1394.73,5578.92,1585.41,0.2
12778,2021-08-20,North,Furniture,Bed,8,1022.65,8181.2,417.96,0.1
12779,2021-05-01,West,Electronics,Smartphone,5,1861.83,9309.15,1811.82,0.1
12780,2021-06-23,South,Clothing,Dress,5,53.01,265.05,30.06,0.2
12781,2021-09-07,East,Electronics,Headphones,6,1793.67,10762.02,1358.0,0.05
12782,2021-06-04,East,Furniture,Wardrobe,5,1383.49,6917.45,1879.7,0.2
12783,2021-12-12,South,Clothing,Jacket,4,1253.6,5014.4,1128.88,0.0
12784,2021-12-29,West,Food,Vegetables,8,1475.37,11802.96,2544.27,0.0
12785,2021-02-27,South,Food,Fruits,5,1689.89,8449.45,1846.17,0.15
12786,2021-03-20,West,Food,Vegetables,6,1822.81,10936.86,2112.33,0.15
12787,2021-08-20,North,Clothing,Dress,8,829.97,6639.76,1067.11,0.1
12788,2021-07-15,North,Furniture,Sofa,2,1995.83,3991.66,783.55,0.2
12789,2021-09-29,South,Beauty,Perfume,4,1802.91,7211.64,1858.43,0.15
12790,2021-07-31,East,Electronics,Tablet,8,1692.69,13541.52,2733.62,0.2
12791,2021-01-27,North,Electronics,Laptop,2,569.15,1138.3,198.85,0.0
12792,2021-05-14,West,Food,Fruits,8,778.63,6229.04,684.85,0.2
12793,2021-11-16,North,Beauty,Haircare,4,1096.34,4385.36,803.49,0.2
12794,2021-11-05,North,Electronics,Tablet,9,987.48,8887.32,889.88,0.05
12795,2021-02-05,East,Beauty,Haircare,2,1247.41,2494.82,194.5,0.0
12796,2021-10-02,East,Furniture,Chair,2,97.8,195.6,35.2,0.05
12797,2021-07-13,West,Clothing,Jacket,6,1650.24,9901.44,689.43,0.2
12798,2021-06-18,West,Furniture,Bed,4,1374.89,5499.56,1642.92,0.15
12799,2021-05-13,South,Furniture,Chair,3,823.56,2470.68,435.23,0.2
12800,2021-11-24,East,Electronics,Smartphone,8,459.26,3674.08,1006.61,0.05
12801,2021-06-23,West,Food,Dairy,5,995.11,4975.55,1021.56,0.0
12802,2021-02-25,West,Food,Beverages,3,40.15,120.45,19.44,0.2
12803,2021-01-23,South,Beauty,Skincare,1,31.18,31.18,4.02,0.15
12804,2021-06-15,South,Beauty,Nail Polish,7,1567.56,10972.92,2420.03,0.0
12805,2021-06-16,West,Beauty,Haircare,4,1181.73,4726.92,403.39,0.0
12806,2021-02-05,South,Food,Beverages,4,1589.88,6359.52,1481.68,0.1
12807,2021-10-21,North,Furniture,Bed,6,123.59,741.54,111.54,0.1
12808,2021-10-04,North,Beauty,Perfume,7,259.25,1814.75,301.4,0.05
12809,2021-12-19,West,Clothing,Dress,9,864.8,7783.2,658.56,0.1
12810,2021-11-10,West,Food,Vegetables,3,1980.45,5941.35,1514.11,0.0
12811,2021-10-18,North,Electronics,Camera,3,1102.92,3308.76,815.72,0.0
12812,2021-09-12,South,Food,Beverages,2,1148.76,2297.52,510.39,0.2
12813,2021-08-11,North,Food,Dairy,6,295.66,1773.96,345.88,0.0
12814,2021-12-30,North,Beauty,Perfume,2,732.05,1464.1,127.02,0.15
12815,2021-06-14,North,Food,Vegetables,7,1381.59,9671.13,1121.75,0.2
12816,2021-12-18,West,Electronics,Headphones,2,633.24,1266.48,250.98,0.0
12817,2021-01-31,East,Beauty,Makeup,1,1632.16,1632.16,385.68,0.15
12818,2021-10-26,East,Clothing,T-Shirt,4,1447.09,5788.36,1488.02,0.05
12819,2021-10-06,East,Furniture,Wardrobe,9,1440.21,12961.89,2462.47,0.2
12820,2021-02-02,West,Electronics,Camera,5,1099.34,5496.7,1357.46,0.15
12821,2021-10-17,East,Furniture,Table,5,348.92,1744.6,310.73,0.1
12822,2021-08-23,East,Clothing,T-Shirt,3,695.53,2086.59,126.71,0.05
12823,2021-07-21,West,Electronics,Camera,2,1714.11,3428.22,644.48,0.2
12824,2021-02-04,East,Beauty,Perfume,4,85.02,340.08,64.05,0.0
12825,2021-09-13,West,Beauty,Makeup,7,1338.87,9372.09,501.6,0.1
12826,2021-05-30,West,Clothing,Jacket,6,489.29,2935.74,209.35,0.05
12827,2021-01-10,South,Furniture,Wardrobe,6,1479.51,8877.06,1106.16,0.05
12828,2021-01-17,East,Beauty,Makeup,8,836.89,6695.12,1614.0,0.0
12829,2021-09-01,South,Electronics,Camera,6,681.16,4086.96,466.02,0.2
12830,2021-10-12,North,Clothing,Shoes,2,212.97,425.94,93.59,0.2
12831,2021-11-16,West,Clothing,T-Shirt,6,866.93,5201.58,765.16,0.1
12832,2021-03-05,East,Furniture,Sofa,2,1090.3,2180.6,443.2,0.0
12833,2021-09-22,East,Electronics,Camera,9,1595.66,14360.94,3134.21,0.0
12834,2021-10-10,West,Furniture,Sofa,7,1853.46,12974.22,853.48,0.15
12835,2021-07-14,North,Beauty,Skincare,1,29.28,29.28,6.08,0.15
12836,2021-01-17,North,Beauty,Skincare,5,1883.68,9418.4,1224.4,0.05
12837,2021-03-19,North,Electronics,Headphones,4,949.87,3799.48,480.47,0.15
12838,2021-12-12,East,Furniture,Chair,5,27.98,139.9,25.08,0.1
12839,2021-12-28,South,Beauty,Makeup,6,413.36,2480.16,605.3,0.1
12840,2021-10-20,East,Clothing,Jeans,1,1913.54,1913.54,202.79,0.15
12841,2021-05-09,East,Food,Vegetables,2,24.08,48.16,12.02,0.1
12842,2021-03-22,West,Clothing,Jacket,8,106.04,848.32,229.72,0.1
12843,2021-05-28,East,Food,Beverages,4,171.84,687.36,172.62,0.15
12844,2021-04-06,North,Electronics,Laptop,5,1662.86,8314.3,1889.13,0.0
12845,2021-09-30,South,Beauty,Haircare,3,1199.01,3597.03,516.27,0.15
12846,2021-05-25,North,Beauty,Makeup,2,331.56,663.12,122.6,0.2
12847,2021-04-24,East,Electronics,Camera,1,908.24,908.24,222.06,0.0
12848,2021-04-08,West,Electronics,Headphones,3,1013.31,3039.93,392.76,0.15
12849,2021-09-26,South,Food,Vegetables,5,1594.52,7972.6,1896.57,0.2
12850,2021-06-05,East,Clothing,Dress,2,1001.29,2002.58,164.29,0.15
12851,2021-04-26,West,Beauty,Perfume,5,634.65,3173.25,888.77,0.0
12852,2021-01-04,North,Electronics,Smartphone,9,1519.32,13673.88,3861.73,0.2
12853,2021-07-27,West,Furniture,Chair,6,731.84,4391.04,909.21,0.15
12854,2021-03-22,West,Clothing,Jacket,5,1589.15,7945.75,452.15,0.2
12855,2021-02-06,North,Beauty,Haircare,5,1995.25,9976.25,2160.34,0.15
12856,2021-10-06,South,Furniture,Wardrobe,2,801.67,1603.34,347.22,0.15
12857,2021-12-17,East,Clothing,Dress,4,1489.68,5958.72,1578.62,0.0
12858,2021-11-01,East,Food,Dairy,9,824.51,7420.59,1383.53,0.0
12859,2021-10-30,South,Furniture,Sofa,4,1644.73,6578.92,946.21,0.2
12860,2021-10-11,North,Electronics,Laptop,1,666.9,666.9,110.16,0.15
12861,2021-10-16,North,Food,Fruits,3,461.57,1384.71,135.34,0.1
12862,2021-05-22,East,Electronics,Smartphone,6,294.26,1765.56,266.83,0.2
12863,2021-11-28,East,Clothing,Jeans,7,1926.5,13485.5,2354.93,0.15
12864,2021-11-01,South,Food,Snacks,5,929.45,4647.25,740.83,0.2
12865,2021-02-08,East,Electronics,Smartphone,3,182.43,547.29,75.33,0.0
12866,2021-04-07,East,Food,Beverages,9,1364.95,12284.55,3483.68,0.2
12867,2021-05-24,West,Clothing,Shoes,5,1015.61,5078.05,1288.02,0.2
12868,2021-04-06,North,Furniture,Sofa,1,1734.55,1734.55,358.52,0.2
12869,2021-02-16,South,Food,Dairy,9,1386.05,12474.45,2056.12,0.2
12870,2021-12-27,South,Beauty,Perfume,2,594.46,1188.92,250.14,0.15
12871,2021-07-06,South,Food,Fruits,5,319.39,1596.95,174.26,0.2
12872,2021-07-18,East,Clothing,Shoes,8,121.97,975.76,51.61,0.1
12873,2021-07-08,East,Beauty,Makeup,7,1170.17,8191.19,1850.11,0.0
12874,2021-08-27,West,Beauty,Skincare,7,346.37,2424.59,685.48,0.15
12875,2021-04-25,East,Furniture,Wardrobe,2,515.01,1030.02,171.02,0.2
12876,2021-06-25,West,Clothing,Jeans,6,443.86,2663.16,538.03,0.2
12877,2021-06-25,South,Clothing,T-Shirt,9,328.14,2953.26,765.92,0.05
12878,2021-05-03,North,Furniture,Sofa,3,1496.39,4489.17,805.57,0.05
12879,2021-10-23,South,Electronics,Tablet,2,1663.6,3327.2,574.11,0.2
12880,2021-01-03,South,Electronics,Camera,3,1554.88,4664.64,1151.08,0.1
12881,2021-09-17,North,Beauty,Perfume,7,387.23,2710.61,774.81,0.15
12882,2021-05-10,South,Electronics,Tablet,1,1082.51,1082.51,219.53,0.0
12883,2021-10-13,East,Furniture,Sofa,5,1779.01,8895.05,1120.94,0.1
12884,2021-09-12,South,Electronics,Tablet,6,245.45,1472.7,354.47,0.1
12885,2021-05-15,North,Beauty,Nail Polish,1,1444.71,1444.71,295.46,0.2
12886,2021-08-15,East,Beauty,Haircare,4,287.72,1150.88,192.12,0.1
12887,2021-07-10,East,Food,Dairy,6,931.35,5588.1,835.16,0.2
12888,2021-12-22,West,Clothing,Jeans,1,722.73,722.73,189.17,0.15
12889,2021-06-12,East,Clothing,Shoes,9,1783.58,16052.22,1089.25,0.1
12890,2021-04-07,East,Furniture,Table,5,1623.16,8115.8,562.99,0.1
12891,2021-05-04,North,Beauty,Makeup,5,1843.9,9219.5,2595.43,0.2
12892,2021-10-02,East,Furniture,Chair,6,66.1,396.6,29.16,0.0
12893,2021-11-14,South,Electronics,Headphones,2,892.65,1785.3,413.18,0.15
12894,2021-09-08,South,Beauty,Skincare,2,1009.29,2018.58,266.89,0.15
12895,2021-03-22,West,Food,Dairy,9,1800.2,16201.8,825.99,0.2
12896,2021-08-22,South,Clothing,T-Shirt,8,121.9,975.2,280.92,0.15
12897,2021-10-19,East,Electronics,Headphones,2,1545.0,3090.0,252.42,0.0
12898,2021-07-11,West,Beauty,Nail Polish,1,634.03,634.03,74.09,0.2
12899,2021-11-13,North,Beauty,Skincare,1,1688.06,1688.06,335.43,0.2
12900,2021-10-31,West,Clothing,Dress,8,905.09,7240.72,1929.45,0.15
12901,2021-02-16,South,Beauty,Perfume,9,203.95,1835.55,432.9,0.05
12902,2021-10-10,West,Electronics,Headphones,3,307.62,922.86,135.95,0.15
12903,2021-08-07,West,Electronics,Headphones,5,182.17,910.85,152.62,0.05
12904,2021-09-06,South,Furniture,Wardrobe,2,514.24,1028.48,122.46,0.1
12905,2021-05-18,East,Furniture,Table,4,1971.7,7886.8,899.77,0.1
12906,2021-01-21,North,Food,Fruits,6,175.5,1053.0,121.57,0.2
12907,2021-08-28,North,Electronics,Headphones,3,353.4,1060.2,228.35,0.0
12908,2021-03-14,South,Electronics,Smartphone,1,1041.06,1041.06,133.49,0.1
12909,2021-08-09,North,Beauty,Haircare,6,1812.74,10876.44,653.04,0.05
12910,2021-10-23,West,Clothing,Dress,7,1129.52,7906.64,1674.11,0.05
12911,2021-03-02,East,Beauty,Haircare,5,66.91,334.55,39.43,0.1
12912,2021-02-02,South,Food,Snacks,5,1436.67,7183.35,811.89,0.15
12913,2021-08-25,West,Beauty,Haircare,2,303.61,607.22,143.58,0.05
12914,2021-08-11,West,Clothing,T-Shirt,8,877.76,7022.08,391.59,0.05
12915,2021-03-11,West,Clothing,Shoes,9,214.46,1930.14,574.57,0.05
12916,2021-10-21,South,Clothing,Dress,2,425.48,850.96,206.82,0.05
12917,2021-09-18,South,Electronics,Smartphone,6,615.68,3694.08,612.59,0.0
12918,2021-08-22,East,Electronics,Laptop,4,1341.32,5365.28,847.42,0.15
12919,2021-08-19,South,Food,Fruits,2,1844.12,3688.24,627.49,0.0
12920,2021-10-09,East,Electronics,Headphones,6,503.29,3019.74,502.1,0.0
12921,2021-10-05,East,Beauty,Perfume,3,712.21,2136.63,541.08,0.1
12922,2021-08-31,East,Furniture,Bed,7,1366.74,9567.18,589.92,0.2
12923,2021-09-20,East,Furniture,Chair,7,281.12,1967.84,500.28,0.2
12924,2021-06-14,East,Beauty,Haircare,2,441.64,883.28,212.2,0.05
12925,2021-05-27,West,Clothing,Jeans,3,1359.92,4079.76,301.05,0.0
12926,2021-10-11,South,Food,Fruits,9,118.39,1065.51,244.49,0.05
12927,2021-05-18,South,Beauty,Nail Polish,6,1040.8,6244.8,522.17,0.05
12928,2021-02-19,South,Beauty,Perfume,8,286.39,2291.12,486.67,0.2
12929,2021-10-28,South,Clothing,Shoes,5,777.09,3885.45,1154.52,0.15
12930,2021-12-09,East,Clothing,T-Shirt,6,1289.83,7738.98,1766.5,0.05
12931,2021-04-02,West,Clothing,Shoes,7,645.67,4519.69,505.04,0.15
12932,2021-06-18,North,Beauty,Makeup,7,862.73,6039.11,448.74,0.0
12933,2021-07-19,South,Beauty,Makeup,5,124.51,622.55,66.53,0.15
12934,2021-09-18,West,Clothing,T-Shirt,2,134.66,269.32,18.82,0.1
12935,2021-04-16,West,Food,Dairy,7,152.53,1067.71,289.86,0.15
12936,2021-12-03,South,Food,Dairy,2,579.87,1159.74,60.66,0.2
12937,2021-05-19,West,Furniture,Sofa,5,1833.05,9165.25,704.68,0.05
12938,2021-06-09,West,Clothing,Dress,4,1238.59,4954.36,408.22,0.15
12939,2021-07-09,South,Clothing,Jacket,4,670.99,2683.96,354.14,0.15
12940,2021-01-04,North,Furniture,Wardrobe,1,55.75,55.75,12.66,0.2
12941,2021-08-31,West,Food,Dairy,1,407.78,407.78,62.0,0.2
12942,2021-01-30,East,Beauty,Nail Polish,2,1961.32,3922.64,234.73,0.0
12943,2021-02-08,North,Electronics,Tablet,7,1832.64,12828.48,2662.08,0.2
12944,2021-03-13,South,Food,Vegetables,1,381.54,381.54,58.24,0.1
12945,2021-08-19,East,Furniture,Sofa,1,976.51,976.51,144.75,0.05
12946,2021-11-28,North,Beauty,Haircare,3,334.45,1003.35,298.78,0.05
12947,2021-05-06,South,Beauty,Nail Polish,4,216.23,864.92,236.84,0.15
